ID,X1 LIMIT_BAL,X2 SEX,X3 EDUCATION,X4 MARRIAGE,X5 AGE,X6 PAY_0,X7 PAY_2,X8 PAY_3,X9 PAY_4,X10 PAY_5,X11 PAY_6,X12 BILL_AMT1,X13 BILL_AMT2,X14 BILL_AMT3,X15 BILL_AMT4,X16 BILL_AMT5,X17 BILL_AMT6,X18 PAY_AMT1,X19 PAY_AMT2,X20 PAY_AMT3,X21 PAY_AMT4,X22 PAY_AMT5,X23 PAY_AMT6,Y default payment next month,RatioUso_12,RatioUso_13,RatioUso_14,RatioUso_15,RatioUso_16,RatioUso_17
22929,340000,2,2,1,31,0,0,0,0,0,0,192860,189272,137255,137180,135783,135201,7332,5008,6367,4800,4941,4696,0,0.5672352941176471,0.5566823529411765,0.4036911764705882,0.40347058823529414,0.39936176470588236,0.39765
22930,80000,2,1,2,32,0,0,0,0,0,0,5566,5783,6011,5783,2257,8257,6000,6011,5783,2257,6000,0,0,0.069575,0.0722875,0.0751375,0.0722875,0.0282125,0.1032125
22932,90000,2,2,1,32,0,0,0,0,0,0,39664,24589,22677,20842,20545,20989,1657,1676,1554,805,846,651,0,0.4407111111111111,0.2732111111111111,0.25196666666666667,0.23157777777777777,0.22827777777777777,0.23321111111111112
22934,170000,2,2,2,46,0,0,0,0,0,0,162110,156444,151504,151377,148530,149628,6000,6000,7000,6000,7000,6000,0,0.9535882352941176,0.9202588235294118,0.8912,0.8904529411764706,0.8737058823529412,0.880164705882353
22935,230000,2,1,2,29,0,0,0,0,0,0,33147,1672,3677,18346,3900,4167,1672,3677,18346,3900,4167,399,0,0.14411739130434784,0.007269565217391304,0.01598695652173913,0.07976521739130435,0.016956521739130436,0.018117391304347825
22937,360000,2,2,1,44,1,2,0,0,0,0,48114,47044,47887,49158,49834,46034,0,1900,2100,1707,2000,2000,0,0.13365,0.13067777777777778,0.13301944444444444,0.13655,0.1384277777777778,0.12787222222222222
22938,270000,2,2,1,43,0,0,0,0,0,0,94125,1321,806,629,686,834,1326,920,629,686,834,5112,0,0.3486111111111111,0.0048925925925925925,0.0029851851851851853,0.00232962962962963,0.0025407407407407405,0.003088888888888889
22939,60000,2,3,1,43,0,0,0,0,0,0,49340,49116,48220,39595,29899,28722,4570,5348,4035,8804,3000,3000,0,0.8223333333333334,0.8186,0.8036666666666666,0.6599166666666667,0.4983166666666667,0.4787
22940,360000,2,2,2,33,0,0,0,0,0,0,7157,8446,9034,8340,3144,0,2000,1501,1000,900,0,0,0,0.019880555555555554,0.02346111111111111,0.025094444444444444,0.023166666666666665,0.008733333333333333,0.0
22941,100000,2,1,2,28,0,0,0,0,0,0,20068,21226,22573,23596,24068,24679,1800,2000,1400,863,1000,2000,0,0.20068,0.21226,0.22573,0.23596,0.24068,0.24679
22942,180000,2,5,1,44,0,0,0,0,0,0,20916,0,850,0,6881,10340,0,850,0,6881,10340,182,0,0.1162,0.0,0.004722222222222222,0.0,0.03822777777777778,0.057444444444444444
22945,220000,2,2,1,35,0,0,0,0,0,0,45739,46975,48211,47418,48657,48129,2000,2000,2000,2000,2000,2000,0,0.20790454545454545,0.21352272727272728,0.21914090909090908,0.21553636363636364,0.22116818181818182,0.2187681818181818
22947,210000,2,2,2,44,0,0,0,0,0,0,308361,314507,320167,327871,34285,30900,9408,10300,11642,1602,1500,0,1,1.4683857142857142,1.497652380952381,1.5246047619047618,1.5612904761904762,0.16326190476190477,0.14714285714285713
22948,270000,2,2,1,34,0,0,0,0,0,0,106600,109383,113480,114432,112124,114885,4500,5800,4300,5000,4500,4500,0,0.39481481481481484,0.4051222222222222,0.4202962962962963,0.4238222222222222,0.4152740740740741,0.4255
22949,170000,2,2,2,44,0,0,0,0,0,0,2376,2870,390,590,30490,4300,2870,390,590,30490,4300,0,1,0.013976470588235293,0.01688235294117647,0.0022941176470588237,0.0034705882352941177,0.17935294117647058,0.025294117647058825
22952,240000,2,2,1,32,0,0,0,0,0,0,234774,231155,236914,241351,244202,115036,10000,11000,11000,10000,5000,5000,0,0.978225,0.9631458333333334,0.9871416666666667,1.0056291666666666,1.0175083333333332,0.47931666666666667
22954,90000,2,3,1,44,0,0,3,2,0,0,421,9522,9223,8480,2181,2983,9422,0,79,2181,2991,2453,0,0.004677777777777778,0.1058,0.10247777777777778,0.09422222222222222,0.024233333333333332,0.03314444444444444
22955,400000,2,3,1,44,0,0,0,0,0,0,35504,36680,35670,30364,28085,28708,5025,5044,2514,988,2004,5000,0,0.08876,0.0917,0.089175,0.07591,0.0702125,0.07177
22956,420000,2,2,1,46,0,0,0,0,0,0,347531,345620,344364,202241,196082,189064,13503,15031,7011,7010,7013,7015,0,0.8274547619047619,0.8229047619047619,0.8199142857142857,0.4815261904761905,0.46686190476190476,0.45015238095238097
22957,140000,2,1,2,25,0,0,0,0,0,0,52196,16982,20199,20746,2260,4180,2000,5000,1000,1260,3000,439,0,0.37282857142857145,0.1213,0.14427857142857142,0.14818571428571428,0.016142857142857143,0.029857142857142856
22958,50000,2,3,1,48,0,0,0,0,0,0,50411,48409,42248,33855,28064,29660,5000,2000,2500,2500,2000,2500,0,1.00822,0.96818,0.84496,0.6771,0.56128,0.5932
22959,210000,2,2,1,46,0,0,0,0,0,0,134700,132799,111335,114037,67224,69177,6149,4100,4547,2500,3000,2500,0,0.6414285714285715,0.6323761904761904,0.5301666666666667,0.5430333333333334,0.32011428571428574,0.3294142857142857
22960,210000,2,1,2,30,0,0,0,0,0,0,87292,89534,89173,91489,93463,95021,4600,3789,3811,3465,3186,4389,0,0.4156761904761905,0.4263523809523809,0.4246333333333333,0.43566190476190475,0.44506190476190477,0.4524809523809524
22961,180000,2,2,1,41,0,0,0,0,0,0,4351,11953,9380,3070,8263,12663,12069,9443,3262,8302,12668,5502,0,0.024172222222222223,0.06640555555555555,0.05211111111111111,0.017055555555555556,0.045905555555555554,0.07035
22964,250000,2,2,2,36,0,0,0,0,0,0,396,396,396,3160,396,396,396,396,3160,396,396,396,0,0.001584,0.001584,0.001584,0.01264,0.001584,0.001584
22965,200000,2,1,2,33,0,0,0,0,0,0,19572,28858,52512,71923,19923,-77,10000,25000,20400,0,0,77,0,0.09786,0.14429,0.26256,0.359615,0.099615,-0.000385
22966,380000,2,1,1,33,0,0,0,0,0,0,372926,354068,327342,247528,128386,128820,13248,9543,6106,3013,3398,6067,0,0.9813842105263157,0.9317578947368421,0.8614263157894737,0.6513894736842105,0.3378578947368421,0.339
22967,30000,2,1,2,25,0,0,0,0,0,0,26417,27421,28573,29222,28451,27270,1448,1600,1500,1000,1000,1200,0,0.8805666666666667,0.9140333333333334,0.9524333333333334,0.9740666666666666,0.9483666666666667,0.909
22968,80000,2,2,1,31,0,0,0,0,0,0,70492,68652,67881,38465,27773,29132,2806,4006,1804,2003,3004,1502,1,0.88115,0.85815,0.8485125,0.4808125,0.3471625,0.36415
22969,300000,2,2,1,27,1,2,0,0,0,0,311987,305417,296009,92553,94259,96868,0,12500,3200,3000,3000,3000,0,1.0399566666666666,1.0180566666666666,0.9866966666666667,0.30851,0.3141966666666667,0.3228933333333333
22970,240000,2,1,1,38,1,0,0,0,0,0,-25,4078,2223,31136,4367,3632,4103,2223,31136,100,0,1101,0,-0.00010416666666666667,0.016991666666666665,0.0092625,0.12973333333333334,0.018195833333333335,0.015133333333333334
22971,80000,2,1,2,23,0,0,0,0,0,0,25084,20685,30688,23674,23636,22426,1500,12000,2000,1000,1000,1100,0,0.31355,0.2585625,0.3836,0.295925,0.29545,0.280325
22972,280000,2,2,2,27,0,0,0,0,0,0,272507,219510,217637,177535,178337,180885,8533,8888,8006,6406,6606,7006,0,0.9732392857142858,0.7839642857142857,0.777275,0.6340535714285714,0.6369178571428571,0.6460178571428571
22973,50000,2,2,2,36,0,0,2,0,0,0,23368,27050,27086,28525,30895,33003,4400,761,2200,2862,2770,2200,1,0.46736,0.541,0.54172,0.5705,0.6179,0.66006
22974,200000,2,2,1,36,2,0,0,0,0,0,197810,201362,164183,136199,139209,135742,9051,7000,5000,5000,5000,5000,1,0.98905,1.00681,0.820915,0.680995,0.696045,0.67871
22976,160000,2,2,2,31,0,0,0,0,0,2,112878,118601,115874,111346,111553,108434,8000,5014,4500,11781,0,4000,0,0.7054875,0.74125625,0.7242125,0.6959125,0.69720625,0.6777125
22979,50000,2,2,1,41,1,3,2,0,0,0,21638,21008,20388,21092,21511,21964,0,0,1350,769,799,1000,1,0.43276,0.42016,0.40776,0.42184,0.43022,0.43928
22980,150000,2,2,1,40,0,0,0,0,0,0,16019,0,7937,3307,2894,0,0,7937,3307,2894,0,0,0,0.10679333333333334,0.0,0.05291333333333333,0.022046666666666666,0.019293333333333332,0.0
22982,270000,2,2,1,34,0,0,0,0,0,0,203657,194792,181341,170107,158889,147344,10015,6538,7744,7068,5350,10077,0,0.7542851851851852,0.7214518518518519,0.6716333333333333,0.6300259259259259,0.5884777777777778,0.5457185185185185
22984,200000,2,2,1,40,0,0,0,0,0,0,21464,22065,23382,21522,8815,4280,2000,2000,1128,4280,0,0,0,0.10732,0.110325,0.11691,0.10761,0.044075,0.0214
22985,300000,2,1,2,33,0,0,0,0,0,0,13889,1465,2095,1215,340,1424,1465,2095,1215,340,1424,0,0,0.046296666666666667,0.004883333333333333,0.006983333333333334,0.00405,0.0011333333333333334,0.004746666666666666
22986,230000,2,2,2,40,0,0,0,0,0,0,164208,161207,1665,1228,8599,3890,7105,1762,1228,8599,3890,6999,0,0.7139478260869565,0.7009,0.007239130434782609,0.0053391304347826084,0.03738695652173913,0.01691304347826087
22987,500000,2,1,2,37,0,0,0,0,0,0,5946,132696,141204,160275,138067,117049,140000,25012,40022,3024,0,90000,0,0.011892,0.265392,0.282408,0.32055,0.276134,0.234098
22989,500000,2,1,2,42,0,0,0,0,0,0,237066,171440,177859,159518,186563,168083,20000,50000,10000,50000,20000,50000,0,0.474132,0.34288,0.355718,0.319036,0.373126,0.336166
22990,30000,2,3,1,44,0,0,0,0,0,0,29263,27516,28133,28780,28756,29566,1441,1597,1634,1000,1124,1223,0,0.9754333333333334,0.9172,0.9377666666666666,0.9593333333333334,0.9585333333333333,0.9855333333333334
22992,70000,2,2,2,37,0,0,0,0,0,0,69099,69684,64801,64863,123234,60733,3018,3400,2200,2500,2500,2510,0,0.9871285714285715,0.9954857142857143,0.9257285714285715,0.9266142857142857,1.7604857142857142,0.8676142857142857
22994,50000,2,1,1,41,1,2,2,3,3,2,45313,46262,49188,50084,48980,50050,2000,4000,2000,0,2000,3000,0,0.90626,0.92524,0.98376,1.00168,0.9796,1.001
22996,310000,2,1,2,35,0,0,0,0,0,0,192454,196708,189210,181491,176661,173532,9088,7044,9072,11210,6116,5362,0,0.6208193548387096,0.634541935483871,0.6103548387096774,0.5854548387096774,0.5698741935483871,0.5597806451612903
22998,330000,2,2,2,41,0,0,0,0,0,0,76279,79179,82293,86458,91512,100433,4179,5000,6458,6512,10433,5442,0,0.23114848484848485,0.23993636363636364,0.24937272727272727,0.2619939393939394,0.2773090909090909,0.30434242424242425
23000,110000,2,2,2,42,0,0,0,0,0,0,106478,107517,103609,79421,78286,65875,3951,4276,2666,2811,2500,465,0,0.9679818181818182,0.9774272727272727,0.9419,0.7220090909090909,0.711690909090909,0.5988636363636364
23001,230000,2,2,1,46,0,0,0,0,0,0,782,316,0,632,316,2398,316,0,632,316,2398,1783,1,0.0034,0.001373913043478261,0.0,0.002747826086956522,0.001373913043478261,0.01042608695652174
23004,250000,2,1,1,32,1,0,0,0,0,0,-154973,59514,220765,180488,173140,170233,225066,198031,6069,4310,5752,4638,0,-0.619892,0.238056,0.88306,0.721952,0.69256,0.680932
23006,260000,2,2,2,33,2,2,2,0,0,0,258150,265961,258903,131150,214180,153755,20485,27,2914,159658,5592,5837,1,0.9928846153846154,1.0229269230769231,0.9957807692307692,0.504423076923077,0.8237692307692308,0.5913653846153846
23007,380000,2,2,1,45,0,0,0,0,0,0,220208,225537,230898,237118,240452,245499,9000,9000,10068,8768,9087,9133,0,0.5794947368421053,0.5935184210526315,0.6076263157894737,0.6239947368421053,0.6327684210526315,0.64605
23011,230000,2,2,1,43,0,0,0,0,0,0,226319,230825,234832,217987,169529,172143,9309,8795,8337,6015,6292,6080,1,0.983995652173913,1.0035869565217392,1.021008695652174,0.9477695652173913,0.7370826086956521,0.7484478260869565
23012,60000,2,2,1,45,0,0,0,0,0,0,57966,3751,72334,73396,12271,24278,1900,72334,4000,2000,14000,2000,0,0.9661,0.06251666666666666,1.2055666666666667,1.2232666666666667,0.20451666666666668,0.40463333333333334
23014,440000,2,1,1,41,0,0,0,0,0,0,3982,12516,15869,20849,331985,185315,16282,16031,23613,320008,5721,5376,0,0.00905,0.028445454545454545,0.03606590909090909,0.04738409090909091,0.7545113636363636,0.42117045454545454
23015,120000,2,2,1,37,0,0,2,0,0,0,15591,17156,17227,18560,10067,15594,7227,683,8560,10067,10000,7223,0,0.129925,0.14296666666666666,0.14355833333333334,0.15466666666666667,0.08389166666666667,0.12995
23016,240000,2,1,1,37,0,0,0,0,0,0,180517,175125,176674,160551,150735,154200,8022,6161,5730,5486,5987,5568,0,0.7521541666666667,0.7296875,0.7361416666666667,0.6689625,0.6280625,0.6425
23017,260000,2,1,1,42,0,0,0,0,0,0,2788,4046,2800,2800,2979,8247,4058,2800,2800,2979,8247,0,0,0.010723076923076924,0.015561538461538462,0.010769230769230769,0.010769230769230769,0.011457692307692308,0.03171923076923077
23018,300000,2,2,2,43,0,0,0,0,0,2,36062,37055,38354,39634,21597,481,1897,2196,2476,3439,0,1248,0,0.12020666666666667,0.12351666666666666,0.12784666666666666,0.13211333333333333,0.07199,0.0016033333333333333
23019,190000,2,4,1,34,0,0,0,0,0,0,7251,11990,39360,5090,2787,23405,11996,39382,5090,2787,23405,978,0,0.03816315789473684,0.06310526315789473,0.2071578947368421,0.026789473684210526,0.014668421052631579,0.12318421052631578
23021,280000,2,2,1,38,0,0,0,0,0,0,242864,237821,223180,237301,201226,207802,11000,11000,20000,10000,10000,15000,0,0.8673714285714286,0.8493607142857142,0.7970714285714285,0.8475035714285715,0.7186642857142858,0.74215
23022,220000,2,2,1,40,0,0,0,0,0,0,1129,227,0,13137,13637,9744,227,0,13137,1500,214,0,0,0.005131818181818182,0.001031818181818182,0.0,0.059713636363636365,0.06198636363636364,0.04429090909090909
23023,280000,2,1,2,36,0,0,0,0,0,0,4126,7001,12984,-5,1411,5654,7065,13046,5,1416,5654,6055,0,0.014735714285714286,0.025003571428571427,0.04637142857142857,-1.785714285714286e-05,0.005039285714285714,0.020192857142857144
23024,70000,2,2,1,39,3,2,2,2,2,2,20392,19772,22234,21579,22720,23704,0,3100,0,1500,1500,0,1,0.2913142857142857,0.28245714285714285,0.3176285714285714,0.3082714285714286,0.32457142857142857,0.33862857142857145
23025,500000,2,2,1,36,0,0,0,0,0,0,352986,352870,350017,347410,337015,332360,13016,13172,15200,12000,13617,13000,0,0.705972,0.70574,0.700034,0.69482,0.67403,0.66472
23026,130000,2,2,2,36,0,0,0,0,0,0,118410,87199,90782,94261,96694,98982,5001,5001,5000,4000,4000,10001,0,0.9108461538461539,0.6707615384615384,0.6983230769230769,0.7250846153846154,0.7438,0.7614
23027,610000,2,1,2,43,0,0,2,0,0,0,403546,418882,413942,420120,427886,437131,25002,8000,16385,16000,16000,34000,0,0.6615508196721311,0.6866918032786885,0.6785934426229508,0.6887213114754098,0.7014524590163934,0.7166081967213115
23029,210000,2,2,1,45,0,0,0,0,0,0,203273,188955,183774,152509,136376,131656,6515,7113,6011,4471,4513,4261,0,0.9679666666666666,0.8997857142857143,0.8751142857142857,0.7262333333333333,0.6494095238095238,0.6269333333333333
23031,150000,2,1,1,33,2,2,2,2,2,2,105610,106885,108706,105470,111687,113747,4500,5000,0,8000,4000,4700,1,0.7040666666666666,0.7125666666666667,0.7247066666666667,0.7031333333333334,0.74458,0.7583133333333333
23033,150000,2,5,1,34,0,0,0,0,0,0,14967,17705,19394,18956,20684,22237,3000,2000,2000,2000,2000,1000,0,0.09978,0.11803333333333334,0.12929333333333334,0.12637333333333334,0.13789333333333334,0.14824666666666667
23034,130000,2,3,1,45,0,0,0,2,0,0,780,0,780,390,540,11040,0,780,0,540,11040,953,0,0.006,0.0,0.006,0.003,0.004153846153846154,0.08492307692307692
23036,360000,2,2,1,42,0,0,0,0,0,0,64268,45659,18875,7742,5572,131869,2339,4564,2200,1000,131869,3862,0,0.17852222222222222,0.12683055555555556,0.05243055555555556,0.021505555555555556,0.015477777777777778,0.36630277777777775
23038,220000,2,1,2,33,0,2,0,0,0,0,652,326,1070,1163,2044,204,0,1070,1163,2049,204,4953,0,0.0029636363636363636,0.0014818181818181818,0.004863636363636363,0.005286363636363637,0.009290909090909091,0.0009272727272727273
23040,220000,2,1,1,41,8,7,6,5,4,3,246915,243234,238172,232446,227800,225044,0,0,0,0,0,0,1,1.1223409090909091,1.105609090909091,1.0826,1.0565727272727272,1.0354545454545454,1.0229272727272727
23041,80000,2,2,2,32,0,0,0,0,0,0,50189,57701,66736,74626,74092,59274,10000,10000,10104,5000,5000,5000,0,0.6273625,0.7212625,0.8342,0.932825,0.92615,0.740925
23043,160000,2,1,1,32,0,0,0,0,0,0,111907,106109,89231,67134,55773,46485,3805,2993,2293,1838,1687,2735,0,0.69941875,0.66318125,0.55769375,0.4195875,0.34858125,0.29053125
23045,440000,2,1,1,36,0,0,0,0,0,0,14234,11061,19669,18613,13669,24849,11066,19669,33152,0,20000,7046,0,0.03235,0.025138636363636363,0.04470227272727273,0.04230227272727273,0.031065909090909092,0.056475
23046,90000,2,2,1,36,1,0,0,0,0,0,0,950,628,284,1055,2607,950,628,284,1055,2607,0,0,0.0,0.010555555555555556,0.006977777777777778,0.0031555555555555555,0.011722222222222222,0.02896666666666667
23047,230000,2,3,1,37,0,0,0,0,0,0,225800,228342,189966,142377,143828,143698,8440,6100,7000,5356,5400,5200,0,0.9817391304347826,0.9927913043478261,0.8259391304347826,0.6190304347826087,0.6253391304347826,0.6247739130434783
23049,440000,2,2,1,32,2,0,0,0,0,0,339410,324469,324109,287932,287892,276902,11500,11129,10300,11098,11200,12000,0,0.7713863636363636,0.7374295454545454,0.7366113636363636,0.6543909090909091,0.6543,0.6293227272727273
23050,200000,2,1,1,41,1,0,0,0,2,0,2217,61328,2877,160944,156864,160066,61634,2877,160944,0,5900,13000,1,0.011085,0.30664,0.014385,0.80472,0.78432,0.80033
23052,360000,2,2,1,39,0,2,2,0,0,0,1220,330,165,5773,3598,3598,170,0,5773,3598,3598,6208,0,0.0033888888888888888,0.0009166666666666666,0.0004583333333333333,0.016036111111111112,0.009994444444444445,0.009994444444444445
23054,20000,2,1,2,27,0,0,0,0,0,0,5635,5735,4941,4236,3200,1375,1186,1300,1246,264,375,700,0,0.28175,0.28675,0.24705,0.2118,0.16,0.06875
23055,230000,2,1,2,28,0,2,0,0,0,0,2376,2178,27460,22515,20109,13700,0,27446,1400,0,274,0,0,0.010330434782608696,0.009469565217391304,0.11939130434782609,0.09789130434782609,0.0874304347826087,0.05956521739130435
23057,160000,2,1,2,29,0,0,0,0,0,2,157067,155760,153047,122831,124794,116746,5708,7424,4251,6010,5000,4000,1,0.98166875,0.9735,0.95654375,0.76769375,0.7799625,0.7296625
23058,170000,2,2,2,29,0,0,0,0,0,0,69314,65083,67062,68188,56454,58453,2330,3028,2847,2600,3400,2045,0,0.4077294117647059,0.38284117647058824,0.39448235294117645,0.4011058823529412,0.3320823529411765,0.34384117647058826
23059,140000,2,1,2,29,1,0,0,0,0,0,0,1216,2677,2985,3739,1242,1216,2698,6069,3889,1242,3061,0,0.0,0.008685714285714286,0.01912142857142857,0.02132142857142857,0.026707142857142856,0.008871428571428572
23062,80000,2,3,1,31,0,0,0,0,0,0,62636,61808,22227,48215,45618,37799,5000,4000,50012,10000,10000,7177,1,0.78295,0.7726,0.2778375,0.6026875,0.570225,0.4724875
23063,150000,2,1,1,32,0,0,0,0,0,0,23364,22846,25779,22303,16981,16837,1450,5779,1300,700,1000,1000,0,0.15576,0.15230666666666667,0.17186,0.14868666666666666,0.11320666666666666,0.11224666666666666
23064,30000,2,1,2,46,0,0,0,0,2,0,18910,20592,21949,24116,23430,25044,2000,2000,2535,0,2000,2300,0,0.6303333333333333,0.6864,0.7316333333333334,0.8038666666666666,0.781,0.8348
23066,150000,2,2,1,41,2,2,2,2,2,2,68571,69845,71434,72365,73377,75052,3000,3300,2700,2800,3000,2800,1,0.45714,0.46563333333333334,0.4762266666666667,0.4824333333333333,0.48918,0.5003466666666667
23067,320000,2,1,2,32,0,0,0,0,0,0,13122,6796,7788,6751,8354,12271,1500,8000,7000,8500,13000,15000,0,0.04100625,0.0212375,0.0243375,0.021096875,0.02610625,0.038346875
23068,440000,2,1,2,33,0,0,0,0,0,0,164269,160608,150150,139178,123627,48175,5666,5802,3577,2955,12000,1025,0,0.37333863636363634,0.3650181818181818,0.34125,0.31631363636363635,0.28097045454545455,0.10948863636363636
23070,200000,2,2,1,45,0,2,2,2,0,0,8934,5264,6769,2487,1857,0,0,2491,0,0,0,4313,0,0.04467,0.02632,0.033845,0.012435,0.009285,0.0
23071,230000,2,1,1,35,0,0,0,0,0,0,6012,0,1897,0,89,2398,78,1897,0,89,2398,671,1,0.02613913043478261,0.0,0.008247826086956522,0.0,0.00038695652173913046,0.01042608695652174
23075,210000,2,1,2,31,0,0,0,0,0,0,202064,206107,174581,176527,181127,172851,6000,6000,4000,5000,4000,0,0,0.9622095238095238,0.9814619047619048,0.8313380952380952,0.8406047619047619,0.8625095238095238,0.8231
23076,360000,2,1,1,32,0,0,0,0,0,0,317024,313710,299059,281436,274358,270877,11200,12112,11500,9600,10005,9651,0,0.8806222222222222,0.8714166666666666,0.8307194444444445,0.7817666666666667,0.7621055555555556,0.7524361111111111
23077,200000,2,1,2,32,0,0,0,0,0,0,14279,3904,24274,5196,4996,16890,3904,24277,4996,0,16890,6077,0,0.071395,0.01952,0.12137,0.02598,0.02498,0.08445
23079,180000,2,5,1,41,0,0,0,0,0,0,22777,20311,20726,22111,25560,2461,20328,20789,22169,25560,2461,10947,0,0.1265388888888889,0.11283888888888889,0.11514444444444444,0.12283888888888889,0.142,0.013672222222222223
23080,170000,2,2,2,47,0,0,0,0,0,0,34804,35525,36948,38031,38698,39524,1600,2000,2000,1600,1600,1700,0,0.20472941176470588,0.20897058823529413,0.21734117647058823,0.22371176470588236,0.22763529411764705,0.23249411764705882
23081,50000,2,2,1,40,0,0,2,0,0,0,6732,9052,8763,9924,9967,10176,2441,0,1313,356,369,508,0,0.13464,0.18104,0.17526,0.19848,0.19934,0.20352
23082,180000,2,2,2,37,1,2,0,0,0,0,37095,32881,33627,128051,106834,105551,0,3042,109470,4000,4000,7028,0,0.20608333333333334,0.18267222222222224,0.18681666666666666,0.7113944444444444,0.5935222222222222,0.5863944444444444
23084,150000,2,1,2,28,0,0,0,0,0,0,82559,84681,87308,89316,91458,89063,3500,4000,3500,3500,3500,3500,0,0.5503933333333333,0.56454,0.5820533333333333,0.59544,0.60972,0.5937533333333334
23086,280000,2,2,2,33,0,0,0,0,0,0,55709,51834,41426,35212,40052,46510,9441,2691,3001,6010,10000,6655,0,0.1989607142857143,0.18512142857142858,0.14795,0.12575714285714285,0.14304285714285714,0.16610714285714287
23088,100000,2,2,1,36,2,2,2,2,2,2,78063,79346,77977,79071,76918,81713,3500,3300,3000,0,6500,3000,1,0.78063,0.79346,0.77977,0.79071,0.76918,0.81713
23089,70000,2,2,1,37,0,0,0,0,2,0,66447,66759,68200,72972,71248,50610,2391,2518,5950,0,1782,1985,1,0.9492428571428572,0.9537,0.9742857142857143,1.0424571428571427,1.0178285714285715,0.723
23090,220000,2,2,1,38,2,0,0,0,0,0,166513,163731,167204,169009,169554,178683,7400,7600,6100,6205,12000,7500,0,0.7568772727272727,0.7442318181818182,0.7600181818181818,0.7682227272727272,0.7707,0.8121954545454545
